0,encoder,0.013930708169937134
0,decoder,0.01432699291035533
0,decoder,0.013186329044401646
0,decoder,0.013134047854691744
0,decoder,0.01315786805935204
0,decoder,0.013149118050932884
0,decoder,0.013227107934653759
0,decoder,0.013133107917383313
0,decoder,0.01314854808151722
0,decoder,0.01321903895586729
0,decoder,0.01315808785147965
0,decoder,0.013333860086277127
0,decoder,0.013313979841768742
0,decoder,0.013264779932796955
0,decoder,0.01349460193887353
0,decoder,0.013398290844634175
0,decoder,0.013386381091549993
0,decoder,0.01335226115770638
0,decoder,0.013299559941515326
0,decoder,0.01340154092758894
0,encoder,0.01018168986774981
0,decoder,0.01576126110740006
0,decoder,0.01429694308899343
0,decoder,0.014211511006578803
0,decoder,0.014262162148952484
0,decoder,0.014281512936577201
0,decoder,0.014161121100187302
0,decoder,0.014279322931542993
0,decoder,0.014316363027319312
0,decoder,0.014215221861377358
0,decoder,0.014266422018408775
0,decoder,0.014298931928351521
0,decoder,0.014304162934422493
0,decoder,0.014336923137307167
0,decoder,0.014371243072673678
0,decoder,0.014369843993335962
0,decoder,0.014363843947649002
0,decoder,0.014414424076676369
0,decoder,0.014500454999506474
0,decoder,0.014318063156679273
0,decoder,0.01435884297825396
0,encoder,0.012639791006222367
0,decoder,0.01606372487731278
0,decoder,0.014384764013811946
0,decoder,0.014362463029101491
0,decoder,0.014311552047729492
0,decoder,0.014231640845537186
0,decoder,0.014351833146065474
0,decoder,0.01424543117173016
0,decoder,0.014203500933945179
0,decoder,0.014264951925724745
0,decoder,0.014199931174516678
0,decoder,0.014277620939537883
0,decoder,0.014207492116838694
0,decoder,0.014258131850510836
0,decoder,0.014274172019213438
0,decoder,0.01430634199641645
0,decoder,0.014310662867501378
0,decoder,0.014291681814938784
0,decoder,0.014259401010349393
0,decoder,0.014286481076851487
0,decoder,0.015080251963809133
0,encoder,0.013570502866059542
0,decoder,0.015840273117646575
0,decoder,0.014221532037481666
0,decoder,0.014219700125977397
0,decoder,0.014174481155350804
