encoder,0.012112781871110201
decoder,0.021261146059259772
decoder,0.0169657280202955
decoder,0.014298881869763136
decoder,0.014830948784947395
decoder,0.014465943910181522
decoder,0.014593715080991387
decoder,0.014687897870317101
decoder,0.014555165078490973
decoder,0.01486036996357143
decoder,0.014484035084024072
decoder,0.01478547789156437
decoder,0.014781089033931494
decoder,0.014183211140334606
decoder,0.014895369997248054
decoder,0.014901900198310614
decoder,0.01433627214282751
decoder,0.014655136037617922
decoder,0.014561025891453028
decoder,0.014199319994077086
decoder,0.014234071131795645
decoder,0.015997605165466666
decoder,0.015339325880631804
decoder,0.01425172109156847
decoder,0.014231070876121521
decoder,0.016264809062704444
decoder,0.015738591086119413
decoder,0.014214470982551575
decoder,0.01430417294614017
decoder,0.0156430599745363
decoder,0.015165034215897322
decoder,0.014172720024362206
decoder,0.014180189929902554
decoder,0.01616097684018314
decoder,0.016187238041311502
decoder,0.01431618188507855
decoder,0.01421276107430458
decoder,0.01632336899638176
decoder,0.015204543946310878
decoder,0.01432051183655858
decoder,0.014273202046751976
decoder,0.018371857004240155
decoder,0.01731132296845317
decoder,0.014293702086433768
decoder,0.014239850919693708
decoder,0.017386683030053973
decoder,0.015925532905384898
decoder,0.014181280042976141
decoder,0.014202171005308628
decoder,0.019982137950137258
decoder,0.020601006923243403
decoder,0.014279661001637578
decoder,0.014355872990563512
decoder,0.02024096203967929
decoder,0.019535742001608014
decoder,0.014195469906553626
decoder,0.01427315198816359
decoder,0.01946388091892004
decoder,0.019563681911677122
decoder,0.01415159902535379
decoder,0.014240971067920327
decoder,0.01977629493921995
decoder,0.019763014977797866
decoder,0.01426639105193317
decoder,0.01435076305642724
decoder,0.2916353631298989
decoder,0.01935682981275022
decoder,0.014226071070879698
decoder,0.01427026093006134
decoder,0.01944941096007824
decoder,0.01959043205715716
decoder,0.01426967210136354
decoder,0.014247450977563858
decoder,0.020220960956066847
decoder,0.019524142146110535
decoder,0.014189689885824919
decoder,0.01421465096063912
decoder,0.020213871030136943
decoder,0.019700173987075686
decoder,0.014166559791192412
decoder,0.014260341180488467
decoder,0.0204469149466604
decoder,0.01945065101608634
decoder,0.014019887894392014
decoder,0.01404995797201991
decoder,0.01935693994164467
encoder,0.01157724391669035
decoder,0.020954920910298824
decoder,0.017604636028409004
decoder,0.013954187044873834
decoder,0.014735097996890545
decoder,0.014599245972931385
decoder,0.014434034004807472
decoder,0.014466003980487585
decoder,0.014312922023236752
decoder,0.014490464935079217
decoder,0.014485904015600681
decoder,0.01428718096576631
decoder,0.014443013817071915
decoder,0.014102709013968706
decoder,0.014260130934417248
decoder,0.014959111111238599
decoder,0.014474084135144949
decoder,0.014393302146345377
decoder,0.014369652140885592
decoder,0.014131678966805339
decoder,0.01407413906417787
decoder,0.015633838949725032
decoder,0.015403036028146744
decoder,0.015217973850667477
decoder,0.014065757859498262
decoder,0.015625640051439404
decoder,0.015491426922380924
decoder,0.013992167077958584
decoder,0.01401481800712645
decoder,0.01549445791170001
decoder,0.015022831968963146
decoder,0.014022598043084145
decoder,0.014050967991352081
decoder,0.016111386008560658
decoder,0.01648493087850511
decoder,0.014004298020154238
decoder,0.014035657048225403
decoder,0.01576153188943863
decoder,0.015445137862116098
decoder,0.014022947987541556
decoder,0.013998788082972169
decoder,0.016617982182651758
decoder,0.01725629181601107
decoder,0.01395839685574174
decoder,0.013999318005517125
decoder,0.019530202029272914
decoder,0.019511771854013205
decoder,0.013996618101373315
decoder,0.014015398221090436
decoder,0.01989943697117269
