model_name,total_params,dataset_name,dataset_size,dataset_size_after_filter_wrt_input_len,src_lang,tgt_lang,batch_size,beam_size,max_gen_length,max_input_seq_length,tokenizer_padding_setting,sacrebleu,spBleu,chrf,chrfpp,meteor,gen_len,encoder_latency_s,decoder_latency_s,encoder_throughput,decoder_throughput
facebook/nllb-200-distilled-600M,615073792,flores200,997,997,en,fr,32,1,128,-1,pad_to_max_length,40.422444401454094,42.71066805358742,66.05404393084851,63.912881042809765,0.6757670134312832,45.971915747241724,0.005488143433467428,0.005797712552132488,6720305.5,7905531.63646265
facebook/nllb-200-distilled-600M,615073792,flores200,997,997,en,fr,32,2,128,-1,pad_to_max_length,41.13609144740264,43.21084007775865,67.42767953510814,65.29732482860275,0.6898611622164912,47.00100300902708,0.005478789658809497,0.005772051653761431,6731779.0,8118430.466481201
facebook/nllb-200-distilled-600M,615073792,flores200,997,997,en,fr,32,4,128,-1,pad_to_max_length,41.56699444820968,43.4513736437714,68.20089245760771,66.0918791358285,0.6996269797082173,47.752256770310936,0.009833210024225953,0.005881607701353371,3750759.0,8094555.505469204
facebook/nllb-200-distilled-600M,615073792,flores200,997,997,en,fr,32,8,128,-1,pad_to_max_length,41.35759391598899,43.16812916517216,68.17020653312406,66.03954686535334,0.6995852907182621,48.138415245737214,0.010239757459203197,0.006471238285947579,3601843.0,7416509.465308968
facebook/nllb-200-distilled-600M,615073792,flores200,997,997,en,fr,32,1,128,-1,do_not_pad,40.422444401454094,42.71066805358742,66.05404393084851,63.912881042809765,0.6757670134312832,45.971915747241724,0.005491608186275644,0.00582850510372242,6716065.5,7863765.954451642
facebook/nllb-200-distilled-600M,615073792,flores200,997,997,en,fr,32,2,128,-1,do_not_pad,41.13609144740264,43.21084007775865,67.42767953510814,65.29732482860275,0.6898611622164912,47.00100300902708,0.005521872561075675,0.005807960477302988,6679256.0,8068236.721500579
facebook/nllb-200-distilled-600M,615073792,flores200,997,997,en,fr,32,4,128,-1,do_not_pad,41.56699444820968,43.4513736437714,68.20089245760771,66.0918791358285,0.6996269797082173,47.752256770310936,0.009955535620974797,0.005913033855989508,3704672.8,8051535.161053621
facebook/nllb-200-distilled-600M,615073792,flores200,997,997,en,fr,32,8,128,-1,do_not_pad,41.35759391598899,43.16812916517216,68.17020653312406,66.03954686535334,0.6995852907182621,48.138415245737214,0.010143187158973834,0.006435490718472273,3636135.2,7457706.350541258
facebook/nllb-200-distilled-600M,615073792,flores200,997,1,en,fr,32,1,128,30,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9985422740524781,11.0,0.0087574189528822,0.00553087936714288,1712.8335,1988.833830899902
facebook/nllb-200-distilled-600M,615073792,flores200,997,1,en,fr,32,2,128,30,pad_to_max_length,20.556680845025987,17.286039232097043,43.64048181947885,47.627773946478065,0.7301587301587302,12.0,0.0071981360670179,0.005735194523973958,2083.873,2092.3440259677736
